id,price
8151601190.0,261237.86
8563040160.0,608057.25
240000269.0,823386.56
4307350200.0,316500.94
1311910300.0,277903.0
3574900030.0,529017.7
7853230570.0,491899.75
320069049.0,334306.38
9839301060.0,633997.4
7011201333.0,589901.3
2781320100.0,269224.6
3421069120.0,365226.97
7852030320.0,505662.56
5316101075.0,1333247.9
5309100750.0,494275.2
629000730.0,574783.56
511700170.0,312612.62
1562100030.0,575025.9
2489200230.0,509580.0
524069116.0,470843.8
5315100737.0,723363.7
1868900675.0,707131.75
1608000120.0,345156.84
705700240.0,346095.03
7575600610.0,287882.3
1778500015.0,636711.44
5423500240.0,192612.8
6713700025.0,354111.97
2734100734.0,312090.47
301402280.0,239258.38
2113700205.0,247327.47
4114601570.0,3504953.5
3332000615.0,278496.94
3630050180.0,315080.66
6852700520.0,518772.2
6870310010.0,574231.8
6163900981.0,352583.84
393000142.0,377475.22
1771100130.0,368972.4
1442860160.0,392600.6
9191200435.0,562892.4
6788200800.0,795874.4
1115300070.0,743654.56
3176600105.0,573826.8
2770604665.0,526648.2
5469500580.0,432135.53
5680000545.0,438187.9
3424089119.0,551799.9
1328300180.0,346591.03
1773100922.0,381032.0
4123830480.0,323351.47
9808610190.0,777693.0
4250200140.0,294381.94
4217402115.0,4266996.5
3831250350.0,373484.25
2397101055.0,737441.2
6817850110.0,947312.8
7526800200.0,590413.44
7853370100.0,611382.5
2523089025.0,732397.94
9476200680.0,301411.78
5714200140.0,405901.88
3575304895.0,560450.0
263000018.0,454261.1
8080400177.0,433419.8
6450304130.0,344140.72
514500090.0,543781.25
9477000300.0,451926.5
853600310.0,1145862.5
1951600240.0,237324.62
1099900120.0,344976.2
5323100120.0,454265.3
1223089016.0,416422.38
522059172.0,260957.81
1930300190.0,688742.94
9542840410.0,304268.97
8665050530.0,476673.25
5592900205.0,410949.12
5450300010.0,474801.97
2459960030.0,326657.72
3331500455.0,501157.9
3432500705.0,367540.8
3702900165.0,246331.84
5249803550.0,517888.97
626049058.0,420174.7
1788900380.0,177788.61
8075400360.0,230192.42
9113200250.0,666947.06
2738640040.0,705492.0
7821200307.0,492351.38
3530440140.0,240477.75
3582700130.0,476726.97
9276200569.0,685061.9
7197800020.0,549629.7
686200490.0,593626.4
3501600100.0,413169.1
6383000690.0,580536.75
7604400150.0,351975.47
5249801411.0,797270.5
2607720420.0,494504.62
9561100010.0,418323.88
1796370590.0,275316.8
4077800593.0,367049.97
854000165.0,248881.58
5536100010.0,380196.62
4188000670.0,801790.5
31000165.0,1103591.4
662350050.0,961488.2
4137000280.0,286447.88
6169901130.0,921170.1
1953400510.0,289378.97
7518506716.0,805975.06
1552520010.0,372278.9
7955080270.0,316400.78
9212900100.0,513897.94
3438500798.0,284986.47
7899800890.0,229085.88
4319200605.0,378937.6
1329300480.0,356768.97
8935100100.0,616826.9
5016001260.0,363267.53
4337600280.0,280743.34
1446401220.0,197380.66
7135521530.0,566032.8
6888900115.0,232621.81
2413301070.0,293728.88
345700040.0,271135.25
5566100145.0,354342.06
7634800070.0,346345.94
9346910500.0,602630.06
3529300060.0,329686.56
8128600060.0,1248191.6
8572900275.0,188724.28
4139420590.0,1522858.2
9274200322.0,515925.72
1472700200.0,493975.75
8820903380.0,548601.7
8563010130.0,692179.4
8965450110.0,710461.94
9274204230.0,398018.75
8165501700.0,359441.0
2193340260.0,484258.66
1860600290.0,767093.06
1222000055.0,198852.05
2492200280.0,343200.06
2488200455.0,337337.72
809001520.0,768403.3
1796361140.0,281016.9
6398000011.0,686615.5
6813600365.0,528087.6
7504100920.0,823097.56
8835770330.0,632937.3
524059322.0,608866.8
4307330280.0,368006.38
1245002952.0,750776.4
2021069059.0,263924.4
5700000595.0,627449.7
3629970930.0,599481.75
3336002215.0,273822.78
5100401060.0,564636.25
3278600750.0,307695.06
1126069045.0,954294.7
7568700175.0,346482.06
452001475.0,542483.25
9283800230.0,455029.88
1737300130.0,662394.94
6189600040.0,487177.0
3679400025.0,526086.9
1096100010.0,338632.06
9513900050.0,261006.95
5452800645.0,631512.44
273800100.0,275764.44
7228500037.0,394436.72
808300090.0,497513.16
2493200215.0,593339.25
5035300255.0,636092.25
3380900160.0,396754.78
3630000130.0,384138.53
7300400670.0,309759.22
6798100070.0,349102.5
8078400010.0,602683.75
5566100060.0,445381.1
2768200212.0,497131.16
4035900060.0,581267.3
9460000110.0,321722.03
7199320190.0,478252.3
2225039081.0,475180.88
9512200050.0,724687.6
2634500085.0,351935.38
3654800200.0,291175.84
2724079090.0,1082628.6
2597520720.0,668572.44
3034200426.0,430571.34
984000130.0,321131.5
7852020670.0,473356.72
7923500060.0,619197.75
2310030510.0,295305.22
2205500540.0,462219.72
2493200015.0,335507.9
7853361420.0,544139.25
5652600605.0,347573.5
5285200020.0,352933.38
9406530150.0,416919.56
5706300020.0,369816.94
3278602490.0,521683.0
7197000100.0,456330.3
4447300008.0,244935.55
7899800045.0,384152.25
9250900095.0,533754.94
9268851740.0,510820.97
8682261440.0,828512.7
7284900385.0,437921.53
8079040300.0,416168.4
2225300585.0,325284.88
3223039013.0,267042.38
2013801350.0,799328.06
4055701110.0,449219.34
3578401770.0,578363.25
4046500720.0,422386.56
6145601745.0,578317.8
5207200195.0,587887.4
1972201856.0,245846.8
7212680080.0,579887.06
7277100510.0,521398.0
522079022.0,735813.9
5605000440.0,449106.97
6632300230.0,524080.4
8815400165.0,549176.6
6708200320.0,580325.8
2426059076.0,490626.84
3260200200.0,478882.12
2770601741.0,228442.5
4338800500.0,754659.8
9201000320.0,360954.8
7655900038.0,571650.56
3625059140.0,239823.77
4222310010.0,349191.06
2114700115.0,341040.16
3291800710.0,368104.16
9406590010.0,1659239.9
3025059124.0,400084.56
7972601250.0,875380.4
930000470.0,516874.03
6690500060.0,187525.0
16000015.0,437312.9
5693501102.0,453645.5
8079040490.0,316847.75
7225000155.0,700780.2
8819900170.0,331400.1
7972601270.0,761052.0
1224069074.0,343212.03
5126900321.0,284204.62
3438501860.0,393172.6
2822069080.0,597929.94
1656600310.0,928027.56
3856900507.0,450649.8
1626069139.0,1069717.5
2524049257.0,521028.3
3904960150.0,448740.97
7214820610.0,555620.4
7977201845.0,713781.94
2428100080.0,336843.3
2202500135.0,643397.56
1523550220.0,359700.7
2313900610.0,374764.38
4123840050.0,919924.56
2125059124.0,478041.1
1225039067.0,508682.0
6431500283.0,295835.47
2473380010.0,443962.94
5694501195.0,351901.44
2881700046.0,325069.38
6837820330.0,220821.03
2337300370.0,237846.28
3876540630.0,371918.9
626059317.0,395841.25
3374500520.0,324041.75
7228501903.0,539559.7
4019300051.0,638214.8
4232902615.0,277916.84
3546000090.0,781953.75
8127700215.0,325724.88
3438501100.0,727329.4
1769600066.0,448375.34
8146100610.0,551119.9
3052700695.0,641234.5
7954310210.0,2692587.8
3761700053.0,320358.12
1320069179.0,748372.4
1331900410.0,332608.94
7303100210.0,433292.34
2464400285.0,363601.22
6163901150.0,330199.47
8955800045.0,400066.53
2314300200.0,356355.25
9528104360.0,570778.44
4177100005.0,310266.03
8856960260.0,571801.7
1828001220.0,664854.8
3066400710.0,937861.06
624110610.0,374951.0
4040800260.0,557553.6
5019500215.0,1076411.0
2481630180.0,552105.4
7203170190.0,806999.75
510001280.0,616495.2
9430110120.0,351076.1
1565950030.0,676174.06
9828202255.0,584597.44
3878900270.0,194890.73
8091600080.0,287781.12
1112000035.0,333257.22
2228900270.0,296611.78
6648701740.0,527189.94
1245003740.0,331784.25
2174503441.0,599149.6
7708250010.0,290412.1
6072300110.0,519503.0
2329800140.0,296252.0
1494300040.0,780024.7
3832050130.0,451834.28
7203100730.0,534640.56
7199330170.0,445101.16
7785000220.0,1131477.0
1250201175.0,400330.2
4054500180.0,182387.8
7905200061.0,314784.62
3751604895.0,353556.2
5220300140.0,874040.7
3323059027.0,512246.56
8651611980.0,830891.1
8673400190.0,625058.7
1668500100.0,342668.22
1023059365.0,823430.3
3308030060.0,239496.64
4232400860.0,1559069.5
2144800615.0,503215.0
1568100920.0,332286.8
9406510040.0,952271.0
2923049421.0,535218.25
1051000040.0,236024.72
2077700042.0,668070.8
9423800030.0,357283.84
9818700455.0,560215.2
7133300675.0,1368394.9
4113800550.0,278076.16
5553300375.0,411184.28
2025701530.0,305852.78
7942601155.0,295842.94
7524300020.0,232692.33
2520069100.0,829519.6
5412300410.0,363504.9
7504110760.0,214155.16
2594200350.0,509774.4
2722059013.0,504830.66
8078430480.0,174375.44
1423069162.0,645868.56
8856001090.0,240880.1
7000100631.0,528844.75
4222200280.0,230500.36
7971300050.0,648024.75
2009001600.0,462349.06
6619910140.0,352284.12
2877100985.0,717616.56
1196000007.0,260464.88
1330850130.0,245773.34
6664900410.0,344498.06
1231001110.0,365530.56
9235900030.0,393123.12
9407101840.0,345965.12
9523103001.0,547698.2
2149800278.0,564597.7
7234601198.0,597977.25
9476700035.0,667461.25
9297301065.0,345081.56
518500700.0,326719.66
7843500090.0,324323.38
6056110780.0,270527.03
2345700260.0,344477.03
3509600070.0,323209.72
1431700280.0,277889.16
1623049174.0,441334.53
3024089049.0,670774.44
7853340450.0,322261.28
7732410360.0,259001.39
1446800995.0,543744.4
2946000285.0,447417.34
425079100.0,1015835.56
3876313040.0,880992.8
1762600260.0,746094.25
1925069121.0,388036.84
7443000480.0,458803.94
7820000015.0,358020.03
4027701253.0,601074.2
2826049165.0,155377.97
5426300060.0,365582.28
1278000210.0,296232.03
923000270.0,378269.56
7657600005.0,337563.25
3024079057.0,319748.72
3276180020.0,438717.16
7304300760.0,643326.44
3908100020.0,239150.86
8835400805.0,439316.06
3904930530.0,483465.25
6163900971.0,399593.9
7942600310.0,246776.17
4365700330.0,314784.62
423059207.0,337402.12
3992700265.0,510665.03
7177300090.0,598273.06
2540820010.0,901868.5
5700002510.0,544318.4
5201000030.0,2104491.5
7631800015.0,649384.25
2922702965.0,913568.3
1525059198.0,629839.4
1245003160.0,313376.47
3810000455.0,566923.75
7855600080.0,890689.7
5701500030.0,669998.7
7504020400.0,314959.53
1402600570.0,279873.3
7575610760.0,377256.78
8731990370.0,719699.25
5021900090.0,343493.3
290000075.0,413593.78
2841500010.0,465066.9
3955900830.0,520115.44
7852110140.0,263842.1
1311400350.0,604412.5
7773800015.0,518712.6
4123400320.0,775426.9
2725069157.0,630470.06
666000143.0,507814.97
5101408678.0,364781.8
6371000026.0,648325.1
2024059084.0,383901.62
7283900036.0,629908.7
8881900230.0,394245.2
3959400135.0,249125.61
7696610270.0,700686.8
1689400150.0,415819.94
5103900015.0,455381.03
1441000350.0,356687.44
5101408735.0,1616443.9
3126059027.0,364298.72
2320069014.0,632107.25
9541600015.0,604340.6
8682320420.0,632056.56
1562200090.0,607659.0
3395070980.0,249725.86
7349600230.0,298958.28
522049122.0,302183.06
869700060.0,1021409.2
1221059176.0,358407.75
1523059103.0,462224.03
2025760210.0,687892.44
9218400088.0,349857.84
8682292020.0,450942.44
2623089135.0,477758.16
3758900259.0,963631.6
524069049.0,571281.4
3121500150.0,772010.5
5581400080.0,756417.4
8087800020.0,417539.2
4070700290.0,589889.7
3296000170.0,639266.5
9238500040.0,454670.62
2744600040.0,370204.0
6813600380.0,597528.0
6140100150.0,457533.16
2201500555.0,380481.62
2600110250.0,631240.6
4337000275.0,185593.8
1186000150.0,538700.44
1972201963.0,475828.06
1105000745.0,351824.34
2887700560.0,548144.4
4039700080.0,647359.4
522049104.0,283446.72
4202400078.0,271256.2
7520000695.0,204401.7
7714000310.0,364994.62
4319200060.0,647118.2
8624700015.0,718090.25
5104520610.0,297380.56
2354300845.0,232469.75
3824100291.0,477125.7
6151800612.0,246804.11
5454200080.0,733286.2
6413600290.0,432695.6
2131200065.0,366761.03
1459920010.0,298690.84
50300090.0,404607.12
2326300090.0,573062.9
7714000070.0,366242.3
3630180500.0,893909.06
1727850340.0,951067.7
8691430330.0,981295.94
2310030390.0,269364.5
5561400610.0,528819.3
7010701016.0,463376.75
7883605915.0,281543.97
1282300995.0,369466.4
4040700310.0,476301.84
3353400435.0,252124.2
2143701015.0,527772.94
255450020.0,374371.44
1020069017.0,295658.56
4038200120.0,491355.72
9284801100.0,244751.83
1965200075.0,584005.4
847100047.0,529363.8
4038700720.0,478315.25
6815100085.0,678855.9
2508000020.0,274945.2
255520180.0,730383.5
6822100750.0,556301.75
869700050.0,315895.16
1775801405.0,521993.2
6600400090.0,227550.2
7202330270.0,387279.66
1683400165.0,711332.25
2625069070.0,909578.5
7625702440.0,356308.28
3388000640.0,245521.44
1899400365.0,272133.9
6899990200.0,902182.0
5569700020.0,860818.3
986000045.0,332882.47
3293700221.0,350833.25
3764800250.0,370749.34
2291400566.0,351177.6
4219401236.0,974437.06
4239400840.0,178825.84
7211400990.0,245690.0
7696500280.0,217955.25
7215721070.0,499642.0
3204850140.0,357997.97
4322200220.0,598663.75
2566300100.0,750276.06
1944900090.0,434600.84
6648500390.0,299380.25
7385300020.0,723191.9
1704900135.0,294701.72
2877100655.0,623792.6
2726079098.0,603789.7
7625703800.0,401960.2
318300040.0,483911.9
7922800190.0,473592.03
2023049361.0,209309.64
8946400210.0,461010.34
6071600450.0,559359.0
4343800100.0,403740.7
1443300140.0,361853.47
1024039001.0,717113.7
2767704860.0,503789.6
7234600851.0,676318.5
644200065.0,740755.2
7784400035.0,724163.7
3826000560.0,238079.02
9272202260.0,261520.42
263000253.0,435785.8
3621059043.0,457737.56
240000130.0,460726.84
1352300120.0,204431.77
7849200861.0,256196.47
2487700130.0,518806.97
1796100140.0,246883.92
7234601221.0,554158.3
8651710190.0,482205.44
2916200091.0,545642.9
1232000915.0,495217.12
1545801970.0,292450.16
3211200420.0,338617.34
7686204675.0,199271.86
3141600210.0,215869.69
3959401284.0,588745.3
2113700825.0,288224.8
3876000710.0,431663.56
522069022.0,468873.3
3214200070.0,337226.47
1221039156.0,323665.75
259600790.0,440167.56
785000040.0,436267.34
8138870470.0,481325.53
2596300035.0,344822.75
540100057.0,1087669.0
3073500045.0,661999.44
5363200266.0,421577.1
8682261650.0,475493.16
3224510080.0,881373.6
3211270160.0,387210.28
9269200520.0,169297.16
293810190.0,426294.78
4197400043.0,316281.72
3026079031.0,354930.53
5332200405.0,727848.56
2473411210.0,319250.2
9268200315.0,545769.75
8123500050.0,597705.3
3221069091.0,453287.6
2485000165.0,659499.2
4058800215.0,867491.94
1926059039.0,725534.4
2533300680.0,739871.25
3343903640.0,337730.34
5700003705.0,996099.44
2023049372.0,427726.22
4058800830.0,765433.1
3333002302.0,507814.97
2944500340.0,303447.4
1982200790.0,509925.16
8929000270.0,500525.2
8122101440.0,243914.38
7525530470.0,743515.44
9332800020.0,577501.2
3878900525.0,282816.22
5420300210.0,253998.38
9232900165.0,346648.56
6414100026.0,428687.75
3013300660.0,659045.8
7954300120.0,548734.75
1081200360.0,330733.38
2877102345.0,460370.66
2202500255.0,448570.6
7984400050.0,225249.8
9558020380.0,422772.7
7812801850.0,223125.88
8944460020.0,387134.0
2306400040.0,543818.06
8649400410.0,401169.5
7889602020.0,254391.4
2041000025.0,470301.78
871001484.0,548218.8
2767602141.0,486910.38
3630180470.0,690123.44
2769602140.0,462961.88
2473250280.0,317062.03
5422560660.0,520973.38
3756600240.0,352034.1
8651600160.0,619512.7
7202300540.0,768322.8
8961950250.0,396801.25
3303000130.0,523381.84
798000062.0,314070.22
1695900150.0,723946.75
1604730150.0,485799.9
4136930310.0,332312.7
8835401250.0,1197895.1
8665900328.0,473636.47
9262800255.0,272922.56
1853080570.0,733696.6
5556300114.0,753566.8
9517200290.0,393738.53
4037200295.0,485612.06
7417100123.0,450269.75
2620069077.0,185290.45
7922720040.0,610362.56
558100090.0,573040.44
257000037.0,309332.4
3319500385.0,433627.0
9297301520.0,311171.3
3580900090.0,374614.47
1321039076.0,170467.48
7227801581.0,315716.94
9407001620.0,355982.78
2130400150.0,374627.78
2312400200.0,296426.8
4046700210.0,412171.47
1193000480.0,820371.4
1492800296.0,452509.8
3013300017.0,356637.28
3630240140.0,514084.53
1049010390.0,390641.7
9320900420.0,158115.23
4315700060.0,280577.47
2591010290.0,353376.34
323089085.0,577858.3
6600400270.0,215935.7
2919701105.0,488752.72
7202360670.0,806965.56
8927600100.0,620273.0
3211700045.0,598663.75
4027701326.0,467839.38
1601600195.0,285243.7
7853280350.0,807341.6
3629970130.0,620607.1
7203120020.0,719409.75
9542900190.0,371684.62
8035350120.0,578516.56
1238501184.0,812328.06
251200240.0,565922.25
8945300200.0,187731.6
2162000160.0,929774.6
5466310060.0,228148.81
1239400064.0,724088.9
5205000020.0,317722.25
1720800305.0,504720.2
7280300375.0,634105.44
2095800400.0,459552.22
7852010950.0,522975.3
1428001160.0,598888.9
9528104910.0,555501.5
8644210470.0,1205475.4
7923300310.0,527154.44
254000100.0,672076.7
1931300688.0,410442.06
7007700030.0,341369.78
422049178.0,240990.5
422069067.0,335548.62
2923049393.0,341536.22
930000305.0,461177.94
2461900448.0,414090.56
2610100020.0,323760.4
2895550050.0,265047.28
7701700040.0,293882.1
2460900020.0,525581.9
9827700105.0,608625.0
1005000240.0,308872.12
7200001254.0,497583.94
866400040.0,488918.97
305000170.0,598302.6
2260800110.0,869287.3
3442000127.0,668206.3
5253300437.0,473028.4
7576700150.0,783130.44
5469501410.0,486850.66
5104531120.0,702514.6
723049434.0,338879.28
622069006.0,1376053.9
2517101200.0,319655.53
8159620160.0,280027.0
5561300640.0,503325.06
3317010130.0,217654.1
4364200250.0,344759.56
8732300060.0,626709.94
5603700025.0,699387.8
3585900190.0,996520.06
3996900575.0,314886.88
8731801260.0,258914.62
3810000860.0,336621.25
5700003585.0,1649521.5
6332000050.0,452497.22
9286100250.0,371437.34
9471201110.0,730807.0
9290800050.0,620217.3
7300200400.0,611425.0
526069024.0,814234.75
1454600156.0,1116637.6
3904980360.0,503650.66
2626119062.0,342074.84
8651730290.0,440394.97
7611200195.0,710162.4
1919800260.0,581850.25
6632900354.0,329123.5
3972900195.0,333577.6
5151600170.0,283662.0
7016000440.0,470213.72
871000435.0,698836.1
9578060540.0,559348.06
2332700060.0,750135.44
766000240.0,296409.34
4363700200.0,254963.67
7100000250.0,324019.44
2781250560.0,215641.34
2781250100.0,339023.6
5419800220.0,276325.25
7147600245.0,278705.28
2926069083.0,875116.0
6189200125.0,692115.6
9542830160.0,294902.72
5152200020.0,264392.8
9412900045.0,454518.6
6600410480.0,177618.02
6979970080.0,567688.8
5636010280.0,296571.78
1732801300.0,699588.56
5561401530.0,489071.4
7304300906.0,336078.6
1223089077.0,330208.03
721049207.0,545209.75
8691330310.0,283827.72
1523069204.0,768411.4
3188100105.0,467026.47
6608500290.0,559271.8
2891400410.0,390046.2
7663700551.0,296304.44
5413200140.0,347309.34
425069139.0,275641.03
6713700155.0,535528.0
2767603505.0,373514.12
7789000080.0,421026.97
9211500620.0,263606.22
3750604417.0,227720.0
7922800320.0,198361.62
1471620240.0,488586.56
2222059052.0,381975.38
9551200270.0,353962.84
2767603160.0,963737.9
9406710060.0,496556.47
8929000250.0,344840.78
5538300120.0,346345.94
2223069120.0,474744.06
1652500060.0,471713.5
8564500240.0,860883.1
3629700120.0,407330.88
3943600070.0,520115.44
4171200025.0,385750.03
2425049063.0,318616.1
9828701650.0,3167300.8
3581000340.0,294523.2
8100900015.0,353872.78
2125059161.0,366430.25
304000380.0,1121809.1
8146200070.0,216954.52
686530170.0,868136.6
2917200645.0,560723.1
9547200530.0,425959.28
2122059199.0,709395.94
1150000740.0,475796.78
5706200060.0,680995.44
9265410010.0,293536.25
4083800555.0,234373.72
6152900332.0,489686.38
2520900301.0,362726.06
9828200790.0,246017.62
1657530180.0,413154.06
7471900045.0,315941.06
9828200460.0,290533.94
1775900140.0,384829.62
6139800430.0,458996.22
7214400005.0,477942.28
5332200026.0,499395.44
9510970300.0,493382.2
2540830020.0,706572.56
3392100140.0,435721.66
1326069191.0,182730.84
2125059112.0,390568.06
859000022.0,930283.2
8854100350.0,354267.4
121059007.0,682913.56
7977201707.0,244140.62
3859900060.0,452056.53
8815400735.0,2101361.2
705700530.0,662958.5
6600780130.0,345319.5
6378500105.0,363896.72
8143000310.0,428004.6
2877102330.0,447661.78
3526039074.0,588931.0
2115510300.0,587297.0
3024059014.0,262688.88
2141330360.0,2558558.5
546000400.0,569746.25
2071500011.0,500548.97
7972000240.0,473276.84
7016200460.0,239941.28
6204200180.0,476556.88
1552100135.0,397982.88
88000173.0,742789.44
2581900235.0,440569.7
9211500560.0,556209.75
621069218.0,251043.72
1321970240.0,381225.9
798000630.0,299810.53
421000285.0,321341.06
2824600180.0,242205.14
3832051140.0,796984.25
1237500105.0,319504.8
8802400906.0,600526.94
3166900270.0,289446.9
3682000060.0,392381.94
5469700020.0,344795.66
1245001820.0,323134.72
9547205660.0,498079.75
7974700122.0,570181.1
7550801225.0,635741.44
1099950050.0,533004.56
1402900460.0,904567.2
7636800041.0,348538.06
2115720270.0,2489585.2
8651441750.0,251371.95
3904100035.0,211470.97
8815400020.0,332212.1
3303860590.0,525541.5
5427110040.0,420711.9
1782000160.0,708084.4
6204420290.0,327571.25
3995700245.0,520973.38
7955040130.0,320875.28
1442880650.0,496650.62
8833510230.0,535615.8
7283900551.0,1005885.6
4396000180.0,524045.2
7504021310.0,288875.0
322059264.0,676242.9
3654800040.0,279466.25
2767704777.0,284981.72
3278602190.0,477632.5
3236500220.0,375942.8
3410600100.0,484870.78
629410180.0,327077.44
3352402250.0,664094.1
4363700304.0,222495.97
7237550130.0,332321.3
9808590210.0,1139966.6
8074200175.0,978043.06
3463400330.0,290719.25
6306400140.0,441689.06
8564950250.0,738176.06
5381000070.0,531062.75
9826700697.0,243613.75
8132700190.0,494406.28
7943000020.0,397208.97
9547204675.0,197248.8
4112100101.0,563700.2
727500030.0,363325.25
114101426.0,416953.75
9274202005.0,370401.0
1193000380.0,668613.2
3039000020.0,796580.44
7852170130.0,392089.47
2624079010.0,631556.7
4137010540.0,518186.47
7576200012.0,310625.62
1138020020.0,665346.8
3969300030.0,354513.2
898000200.0,209591.8
5153100030.0,210033.06
5104532030.0,287033.1
4406000050.0,438018.38
9274203390.0,231475.11
8682290360.0,601961.8
6928600330.0,417360.4
4139680070.0,256865.9
6844702690.0,730625.44
2154970020.0,483333.16
4385701285.0,1643879.6
2426059071.0,848985.75
2867300160.0,565977.56
9512500720.0,479743.03
1773101020.0,517057.03
8687800100.0,306528.7
3627800050.0,298791.72
1604600227.0,1540918.4
3300701170.0,317197.75
9250900111.0,446181.03
7015200790.0,483064.56
1311100490.0,548905.06
2469000010.0,259690.45
1982201596.0,701736.75
1862700290.0,492085.94
2586800270.0,369456.56
9528102772.0,244195.77
5490210200.0,430725.47
6669080020.0,420842.5
179003055.0,369378.0
1860600535.0,236751.28
1592000130.0,898974.75
3905040170.0,590384.3
9320500080.0,514595.72
9276200850.0,283453.8
